_id,CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
2095,35704,PUENTE ALCOCER,MADRID,14:00 - 14:30,270,236
2096,35704,PUENTE ALCOCER,MADRID,14:30 - 15:00,239,408
2097,35704,PUENTE ALCOCER,MADRID,15:00 - 15:30,184,296
2098,35704,PUENTE ALCOCER,MADRID,15:30 - 16:00,196,353
2099,35704,PUENTE ALCOCER,MADRID,16:00 - 16:30,230,219
2100,35704,PUENTE ALCOCER,MADRID,16:30 - 17:00,169,211
2101,35704,PUENTE ALCOCER,MADRID,17:00 - 17:30,174,197
2102,35704,PUENTE ALCOCER,MADRID,17:30 - 18:00,208,214
2103,35704,PUENTE ALCOCER,MADRID,18:00 - 18:30,258,222
2104,35704,PUENTE ALCOCER,MADRID,18:30 - 19:00,180,320
2105,35704,PUENTE ALCOCER,MADRID,19:00 - 19:30,168,318
2106,35704,PUENTE ALCOCER,MADRID,19:30 - 20:00,91,244
2107,35704,PUENTE ALCOCER,MADRID,20:00 - 20:30,86,172
2108,35704,PUENTE ALCOCER,MADRID,20:30 - 21:00,102,298
2109,35704,PUENTE ALCOCER,MADRID,21:00 - 21:30,99,169
2110,35704,PUENTE ALCOCER,MADRID,21:30 - 22:00,55,189
2111,35704,PUENTE ALCOCER,MADRID,22:00 - 22:30,41,151
2112,35704,PUENTE ALCOCER,MADRID,22:30 - 23:00,32,134
2113,35704,PUENTE ALCOCER,MADRID,23:00 - 23:30,29,89
2114,35704,PUENTE ALCOCER,MADRID,23:30 - 00:00,11,57
2115,37001,VILLAVERDE ALTO,MADRID,00:00 - 00:30,21,51
2116,37001,VILLAVERDE ALTO,MADRID,00:30 - 01:00,14,18
2117,37001,VILLAVERDE ALTO,MADRID,05:00 - 05:30,26,100
2118,37001,VILLAVERDE ALTO,MADRID,05:30 - 06:00,196,174
2119,37001,VILLAVERDE ALTO,MADRID,06:00 - 06:30,499,450
2120,37001,VILLAVERDE ALTO,MADRID,06:30 - 07:00,630,732
2121,37001,VILLAVERDE ALTO,MADRID,07:00 - 07:30,1053,1059
2122,37001,VILLAVERDE ALTO,MADRID,07:30 - 08:00,1152,1060
2123,37001,VILLAVERDE ALTO,MADRID,08:00 - 08:30,1325,1435
2124,37001,VILLAVERDE ALTO,MADRID,08:30 - 09:00,1006,1098
2125,37001,VILLAVERDE ALTO,MADRID,09:00 - 09:30,924,738
2126,37001,VILLAVERDE ALTO,MADRID,09:30 - 10:00,466,493
2127,37001,VILLAVERDE ALTO,MADRID,10:00 - 10:30,443,473
2128,37001,VILLAVERDE ALTO,MADRID,10:30 - 11:00,409,376
2129,37001,VILLAVERDE ALTO,MADRID,11:00 - 11:30,386,368
2130,37001,VILLAVERDE ALTO,MADRID,11:30 - 12:00,284,320
2131,37001,VILLAVERDE ALTO,MADRID,12:00 - 12:30,552,504
2132,37001,VILLAVERDE ALTO,MADRID,12:30 - 13:00,401,401
2133,37001,VILLAVERDE ALTO,MADRID,13:00 - 13:30,542,550
2134,37001,VILLAVERDE ALTO,MADRID,13:30 - 14:00,526,520
2135,37001,VILLAVERDE ALTO,MADRID,14:00 - 14:30,892,881
2136,37001,VILLAVERDE ALTO,MADRID,14:30 - 15:00,804,887
2137,37001,VILLAVERDE ALTO,MADRID,15:00 - 15:30,1066,1184
2138,37001,VILLAVERDE ALTO,MADRID,15:30 - 16:00,646,759
2139,37001,VILLAVERDE ALTO,MADRID,16:00 - 16:30,841,796
2140,37001,VILLAVERDE ALTO,MADRID,16:30 - 17:00,533,507
2141,37001,VILLAVERDE ALTO,MADRID,17:00 - 17:30,739,701
2142,37001,VILLAVERDE ALTO,MADRID,17:30 - 18:00,717,712
2143,37001,VILLAVERDE ALTO,MADRID,18:00 - 18:30,998,937
2144,37001,VILLAVERDE ALTO,MADRID,18:30 - 19:00,695,995
2145,37001,VILLAVERDE ALTO,MADRID,19:00 - 19:30,1117,1071
2146,37001,VILLAVERDE ALTO,MADRID,19:30 - 20:00,683,703
2147,37001,VILLAVERDE ALTO,MADRID,20:00 - 20:30,735,841
2148,37001,VILLAVERDE ALTO,MADRID,20:30 - 21:00,452,555
2149,37001,VILLAVERDE ALTO,MADRID,21:00 - 21:30,573,702
2150,37001,VILLAVERDE ALTO,MADRID,21:30 - 22:00,403,406
2151,37001,VILLAVERDE ALTO,MADRID,22:00 - 22:30,312,438
2152,37001,VILLAVERDE ALTO,MADRID,22:30 - 23:00,280,302
2153,37001,VILLAVERDE ALTO,MADRID,23:00 - 23:30,173,199
2154,37001,VILLAVERDE ALTO,MADRID,23:30 - 00:00,92,131
2155,37002,GETAFE-CENTRO,MADRID,00:00 - 00:30,42,75
2156,37002,GETAFE-CENTRO,MADRID,05:00 - 05:30,32,3
2157,37002,GETAFE-CENTRO,MADRID,05:30 - 06:00,166,55
2158,37002,GETAFE-CENTRO,MADRID,06:00 - 06:30,529,121
2159,37002,GETAFE-CENTRO,MADRID,06:30 - 07:00,880,210
2160,37002,GETAFE-CENTRO,MADRID,07:00 - 07:30,970,384
2161,37002,GETAFE-CENTRO,MADRID,07:30 - 08:00,1389,652
2162,37002,GETAFE-CENTRO,MADRID,08:00 - 08:30,1282,715
2163,37002,GETAFE-CENTRO,MADRID,08:30 - 09:00,1005,641
2164,37002,GETAFE-CENTRO,MADRID,09:00 - 09:30,752,451
2165,37002,GETAFE-CENTRO,MADRID,09:30 - 10:00,364,308
2166,37002,GETAFE-CENTRO,MADRID,10:00 - 10:30,326,281
2167,37002,GETAFE-CENTRO,MADRID,10:30 - 11:00,288,289
2168,37002,GETAFE-CENTRO,MADRID,11:00 - 11:30,336,209
2169,37002,GETAFE-CENTRO,MADRID,11:30 - 12:00,331,253
2170,37002,GETAFE-CENTRO,MADRID,12:00 - 12:30,253,268
2171,37002,GETAFE-CENTRO,MADRID,12:30 - 13:00,341,324
2172,37002,GETAFE-CENTRO,MADRID,13:00 - 13:30,343,375
2173,37002,GETAFE-CENTRO,MADRID,13:30 - 14:00,383,399
2174,37002,GETAFE-CENTRO,MADRID,14:00 - 14:30,698,549
2175,37002,GETAFE-CENTRO,MADRID,14:30 - 15:00,703,705
2176,37002,GETAFE-CENTRO,MADRID,15:00 - 15:30,474,705
2177,37002,GETAFE-CENTRO,MADRID,15:30 - 16:00,424,675
2178,37002,GETAFE-CENTRO,MADRID,16:00 - 16:30,308,514
2179,37002,GETAFE-CENTRO,MADRID,16:30 - 17:00,323,407
2180,37002,GETAFE-CENTRO,MADRID,17:00 - 17:30,308,406
2181,37002,GETAFE-CENTRO,MADRID,17:30 - 18:00,444,502
2182,37002,GETAFE-CENTRO,MADRID,18:00 - 18:30,459,771
2183,37002,GETAFE-CENTRO,MADRID,18:30 - 19:00,471,946
2184,37002,GETAFE-CENTRO,MADRID,19:00 - 19:30,479,768
2185,37002,GETAFE-CENTRO,MADRID,19:30 - 20:00,394,787
2186,37002,GETAFE-CENTRO,MADRID,20:00 - 20:30,253,584
2187,37002,GETAFE-CENTRO,MADRID,20:30 - 21:00,322,609
2188,37002,GETAFE-CENTRO,MADRID,21:00 - 21:30,390,579
2189,37002,GETAFE-CENTRO,MADRID,21:30 - 22:00,200,246
2190,37002,GETAFE-CENTRO,MADRID,22:00 - 22:30,229,570
2191,37002,GETAFE-CENTRO,MADRID,22:30 - 23:00,107,368
2192,37002,GETAFE-CENTRO,MADRID,23:00 - 23:30,99,242
2193,37002,GETAFE-CENTRO,MADRID,23:30 - 00:00,63,154
2194,37010,LAS MARGARITAS,MADRID,00:00 - 00:30,30,71
2195,37010,LAS MARGARITAS,MADRID,05:00 - 05:30,34,0
2196,37010,LAS MARGARITAS,MADRID,05:30 - 06:00,106,7
2197,37010,LAS MARGARITAS,MADRID,06:00 - 06:30,163,16
2198,37010,LAS MARGARITAS,MADRID,06:30 - 07:00,402,21
2199,37010,LAS MARGARITAS,MADRID,07:00 - 07:30,537,48
2200,37010,LAS MARGARITAS,MADRID,07:30 - 08:00,670,72
2201,37010,LAS MARGARITAS,MADRID,08:00 - 08:30,695,267
2202,37010,LAS MARGARITAS,MADRID,08:30 - 09:00,372,845
2203,37010,LAS MARGARITAS,MADRID,09:00 - 09:30,376,266
2204,37010,LAS MARGARITAS,MADRID,09:30 - 10:00,151,232
2205,37010,LAS MARGARITAS,MADRID,10:00 - 10:30,147,150
2206,37010,LAS MARGARITAS,MADRID,10:30 - 11:00,139,178
2207,37010,LAS MARGARITAS,MADRID,11:00 - 11:30,125,75
2208,37010,LAS MARGARITAS,MADRID,11:30 - 12:00,141,129
2209,37010,LAS MARGARITAS,MADRID,12:00 - 12:30,171,270
2210,37010,LAS MARGARITAS,MADRID,12:30 - 13:00,285,188
2211,37010,LAS MARGARITAS,MADRID,13:00 - 13:30,185,176
2212,37010,LAS MARGARITAS,MADRID,13:30 - 14:00,199,238
2213,37010,LAS MARGARITAS,MADRID,14:00 - 14:30,588,434
2214,37010,LAS MARGARITAS,MADRID,14:30 - 15:00,384,344
2215,37010,LAS MARGARITAS,MADRID,15:00 - 15:30,339,349
2216,37010,LAS MARGARITAS,MADRID,15:30 - 16:00,299,412
2217,37010,LAS MARGARITAS,MADRID,16:00 - 16:30,345,327
2218,37010,LAS MARGARITAS,MADRID,16:30 - 17:00,229,170
2219,37010,LAS MARGARITAS,MADRID,17:00 - 17:30,201,213
2220,37010,LAS MARGARITAS,MADRID,17:30 - 18:00,365,342
2221,37010,LAS MARGARITAS,MADRID,18:00 - 18:30,361,298
2222,37010,LAS MARGARITAS,MADRID,18:30 - 19:00,189,419
2223,37010,LAS MARGARITAS,MADRID,19:00 - 19:30,307,354
2224,37010,LAS MARGARITAS,MADRID,19:30 - 20:00,339,366
2225,37010,LAS MARGARITAS,MADRID,20:00 - 20:30,228,298
2226,37010,LAS MARGARITAS,MADRID,20:30 - 21:00,181,319
2227,37010,LAS MARGARITAS,MADRID,21:00 - 21:30,171,329
2228,37010,LAS MARGARITAS,MADRID,21:30 - 22:00,80,276
2229,37010,LAS MARGARITAS,MADRID,22:00 - 22:30,75,226
2230,37010,LAS MARGARITAS,MADRID,22:30 - 23:00,50,133
2231,37010,LAS MARGARITAS,MADRID,23:00 - 23:30,64,55
2232,37010,LAS MARGARITAS,MADRID,23:30 - 00:00,9,54
2233,37011,GETAFE-SECTOR 3,MADRID,00:00 - 00:30,0,13
2234,37011,GETAFE-SECTOR 3,MADRID,05:00 - 05:30,13,0
2235,37011,GETAFE-SECTOR 3,MADRID,05:30 - 06:00,59,17
2236,37011,GETAFE-SECTOR 3,MADRID,06:00 - 06:30,37,8
2237,37011,GETAFE-SECTOR 3,MADRID,06:30 - 07:00,114,10
2238,37011,GETAFE-SECTOR 3,MADRID,07:00 - 07:30,253,19
2239,37011,GETAFE-SECTOR 3,MADRID,07:30 - 08:00,256,23
2240,37011,GETAFE-SECTOR 3,MADRID,08:00 - 08:30,305,23
2241,37011,GETAFE-SECTOR 3,MADRID,08:30 - 09:00,105,27
2242,37011,GETAFE-SECTOR 3,MADRID,09:00 - 09:30,135,36
2243,37011,GETAFE-SECTOR 3,MADRID,09:30 - 10:00,51,4
2244,37011,GETAFE-SECTOR 3,MADRID,10:00 - 10:30,62,17
2245,37011,GETAFE-SECTOR 3,MADRID,10:30 - 11:00,14,1
2246,37011,GETAFE-SECTOR 3,MADRID,11:00 - 11:30,42,9
2247,37011,GETAFE-SECTOR 3,MADRID,11:30 - 12:00,19,17
2248,37011,GETAFE-SECTOR 3,MADRID,12:00 - 12:30,29,24
2249,37011,GETAFE-SECTOR 3,MADRID,12:30 - 13:00,13,23
2250,37011,GETAFE-SECTOR 3,MADRID,13:00 - 13:30,24,21
2251,37011,GETAFE-SECTOR 3,MADRID,13:30 - 14:00,23,35
2252,37011,GETAFE-SECTOR 3,MADRID,14:00 - 14:30,35,42
2253,37011,GETAFE-SECTOR 3,MADRID,14:30 - 15:00,58,109
2254,37011,GETAFE-SECTOR 3,MADRID,15:00 - 15:30,26,119
2255,37011,GETAFE-SECTOR 3,MADRID,15:30 - 16:00,30,94
2256,37011,GETAFE-SECTOR 3,MADRID,16:00 - 16:30,38,120
2257,37011,GETAFE-SECTOR 3,MADRID,16:30 - 17:00,34,72
2258,37011,GETAFE-SECTOR 3,MADRID,17:00 - 17:30,32,47
2259,37011,GETAFE-SECTOR 3,MADRID,17:30 - 18:00,20,64
2260,37011,GETAFE-SECTOR 3,MADRID,18:00 - 18:30,36,102
2261,37011,GETAFE-SECTOR 3,MADRID,18:30 - 19:00,23,137
2262,37011,GETAFE-SECTOR 3,MADRID,19:00 - 19:30,12,134
2263,37011,GETAFE-SECTOR 3,MADRID,19:30 - 20:00,23,106
2264,37011,GETAFE-SECTOR 3,MADRID,20:00 - 20:30,9,59
2265,37011,GETAFE-SECTOR 3,MADRID,20:30 - 21:00,6,72
2266,37011,GETAFE-SECTOR 3,MADRID,21:00 - 21:30,11,58
2267,37011,GETAFE-SECTOR 3,MADRID,21:30 - 22:00,9,43
2268,37011,GETAFE-SECTOR 3,MADRID,22:00 - 22:30,7,41
2269,37011,GETAFE-SECTOR 3,MADRID,22:30 - 23:00,8,40
2270,37011,GETAFE-SECTOR 3,MADRID,23:00 - 23:30,2,8
2271,37011,GETAFE-SECTOR 3,MADRID,23:30 - 00:00,7,25
2272,37012,PARLA,MADRID,00:00 - 00:30,0,281
2273,37012,PARLA,MADRID,05:00 - 05:30,137,0
2274,37012,PARLA,MADRID,05:30 - 06:00,691,0
2275,37012,PARLA,MADRID,06:00 - 06:30,992,58
2276,37012,PARLA,MADRID,06:30 - 07:00,1234,101
2277,37012,PARLA,MADRID,07:00 - 07:30,1943,176
2278,37012,PARLA,MADRID,07:30 - 08:00,2329,193
2279,37012,PARLA,MADRID,08:00 - 08:30,2064,286
2280,37012,PARLA,MADRID,08:30 - 09:00,1360,216
2281,37012,PARLA,MADRID,09:00 - 09:30,1213,197
2282,37012,PARLA,MADRID,09:30 - 10:00,572,146
2283,37012,PARLA,MADRID,10:00 - 10:30,576,148
2284,37012,PARLA,MADRID,10:30 - 11:00,313,123
2285,37012,PARLA,MADRID,11:00 - 11:30,459,130
2286,37012,PARLA,MADRID,11:30 - 12:00,307,171
2287,37012,PARLA,MADRID,12:00 - 12:30,276,295
2288,37012,PARLA,MADRID,12:30 - 13:00,330,257
2289,37012,PARLA,MADRID,13:00 - 13:30,429,436
2290,37012,PARLA,MADRID,13:30 - 14:00,368,377
2291,37012,PARLA,MADRID,14:00 - 14:30,462,540
2292,37012,PARLA,MADRID,14:30 - 15:00,511,885
2293,37012,PARLA,MADRID,15:00 - 15:30,420,1033
2294,37012,PARLA,MADRID,15:30 - 16:00,318,948
2295,37012,PARLA,MADRID,16:00 - 16:30,361,669
2296,37012,PARLA,MADRID,16:30 - 17:00,309,769
2297,37012,PARLA,MADRID,17:00 - 17:30,378,733
2298,37012,PARLA,MADRID,17:30 - 18:00,186,256
2299,37012,PARLA,MADRID,18:00 - 18:30,411,1135
2300,37012,PARLA,MADRID,18:30 - 19:00,280,1141
2301,37012,PARLA,MADRID,19:00 - 19:30,251,1022
2302,37012,PARLA,MADRID,19:30 - 20:00,268,1639
2303,37012,PARLA,MADRID,20:00 - 20:30,277,933
2304,37012,PARLA,MADRID,20:30 - 21:00,250,931
2305,37012,PARLA,MADRID,21:00 - 21:30,139,517
2306,37012,PARLA,MADRID,21:30 - 22:00,114,714
2307,37012,PARLA,MADRID,22:00 - 22:30,101,619
2308,37012,PARLA,MADRID,22:30 - 23:00,46,497
2309,37012,PARLA,MADRID,23:00 - 23:30,56,203
2310,37012,PARLA,MADRID,23:30 - 00:00,17,52
2311,60100,VILLAVERDE BAJO,MADRID,00:00 - 00:30,14,15
2312,60100,VILLAVERDE BAJO,MADRID,05:00 - 05:30,47,8
2313,60100,VILLAVERDE BAJO,MADRID,05:30 - 06:00,100,35
2314,60100,VILLAVERDE BAJO,MADRID,06:00 - 06:30,335,86
2315,60100,VILLAVERDE BAJO,MADRID,06:30 - 07:00,592,162
2316,60100,VILLAVERDE BAJO,MADRID,07:00 - 07:30,1324,272
2317,60100,VILLAVERDE BAJO,MADRID,07:30 - 08:00,913,229
2318,60100,VILLAVERDE BAJO,MADRID,08:00 - 08:30,1429,290
2319,60100,VILLAVERDE BAJO,MADRID,08:30 - 09:00,924,257
2320,60100,VILLAVERDE BAJO,MADRID,09:00 - 09:30,707,160
2321,60100,VILLAVERDE BAJO,MADRID,09:30 - 10:00,290,140
2322,60100,VILLAVERDE BAJO,MADRID,10:00 - 10:30,289,96
2323,60100,VILLAVERDE BAJO,MADRID,10:30 - 11:00,258,126
2324,60100,VILLAVERDE BAJO,MADRID,11:00 - 11:30,254,158
2325,60100,VILLAVERDE BAJO,MADRID,11:30 - 12:00,188,95
2326,60100,VILLAVERDE BAJO,MADRID,12:00 - 12:30,281,254
2327,60100,VILLAVERDE BAJO,MADRID,12:30 - 13:00,148,138
2328,60100,VILLAVERDE BAJO,MADRID,13:00 - 13:30,219,335
2329,60100,VILLAVERDE BAJO,MADRID,13:30 - 14:00,273,229
2330,60100,VILLAVERDE BAJO,MADRID,14:00 - 14:30,439,410
2331,60100,VILLAVERDE BAJO,MADRID,14:30 - 15:00,310,576
2332,60100,VILLAVERDE BAJO,MADRID,15:00 - 15:30,387,641
2333,60100,VILLAVERDE BAJO,MADRID,15:30 - 16:00,301,566
2334,60100,VILLAVERDE BAJO,MADRID,16:00 - 16:30,365,514
2335,60100,VILLAVERDE BAJO,MADRID,16:30 - 17:00,255,293
2336,60100,VILLAVERDE BAJO,MADRID,17:00 - 17:30,297,547
2337,60100,VILLAVERDE BAJO,MADRID,17:30 - 18:00,292,498
2338,60100,VILLAVERDE BAJO,MADRID,18:00 - 18:30,328,607
2339,60100,VILLAVERDE BAJO,MADRID,18:30 - 19:00,246,810
2340,60100,VILLAVERDE BAJO,MADRID,19:00 - 19:30,305,638
2341,60100,VILLAVERDE BAJO,MADRID,19:30 - 20:00,261,537
2342,60100,VILLAVERDE BAJO,MADRID,20:00 - 20:30,230,599
2343,60100,VILLAVERDE BAJO,MADRID,20:30 - 21:00,97,381
2344,60100,VILLAVERDE BAJO,MADRID,21:00 - 21:30,149,490
2345,60100,VILLAVERDE BAJO,MADRID,21:30 - 22:00,126,225
2346,60100,VILLAVERDE BAJO,MADRID,22:00 - 22:30,83,312
2347,60100,VILLAVERDE BAJO,MADRID,22:30 - 23:00,85,272
2348,60100,VILLAVERDE BAJO,MADRID,23:00 - 23:30,81,187
2349,60100,VILLAVERDE BAJO,MADRID,23:30 - 00:00,28,105
2350,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,00:00 - 00:30,0,13
2351,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,05:30 - 06:00,23,9
2352,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,06:00 - 06:30,25,5
2353,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,06:30 - 07:00,48,24
2354,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,07:00 - 07:30,72,19
2355,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,07:30 - 08:00,87,83
2356,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,08:00 - 08:30,77,37
2357,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,08:30 - 09:00,69,163
2358,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,09:00 - 09:30,61,31
2359,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,09:30 - 10:00,15,27
2360,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,10:00 - 10:30,15,11
2361,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,10:30 - 11:00,13,6
2362,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,11:00 - 11:30,16,17
2363,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,11:30 - 12:00,17,28
2364,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,12:00 - 12:30,32,15
2365,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,12:30 - 13:00,27,9
2366,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,13:00 - 13:30,22,15
2367,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,13:30 - 14:00,29,33
2368,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,14:00 - 14:30,38,19
2369,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,14:30 - 15:00,52,82
2370,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,15:00 - 15:30,38,42
2371,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,15:30 - 16:00,24,91
2372,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,16:00 - 16:30,29,45
2373,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,16:30 - 17:00,33,76
2374,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,17:00 - 17:30,107,37
2375,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,17:30 - 18:00,25,20
2376,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,18:00 - 18:30,44,60
2377,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,18:30 - 19:00,38,62
2378,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,19:00 - 19:30,51,27
2379,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,19:30 - 20:00,28,51
2380,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,20:00 - 20:30,27,77
2381,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,20:30 - 21:00,5,2
2382,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,21:00 - 21:30,19,23
2383,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,21:30 - 22:00,31,35
2384,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,22:00 - 22:30,13,31
2385,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,22:30 - 23:00,32,46
2386,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,23:00 - 23:30,6,1
2387,60101,SAN CRISTOBAL INDUSTRIAL,MADRID,23:30 - 00:00,5,35
2388,60102,GETAFE-INDUSTRIAL,MADRID,00:00 - 00:30,0,21
2389,60102,GETAFE-INDUSTRIAL,MADRID,05:30 - 06:00,20,37
2390,60102,GETAFE-INDUSTRIAL,MADRID,06:00 - 06:30,28,60
2391,60102,GETAFE-INDUSTRIAL,MADRID,06:30 - 07:00,33,113
2392,60102,GETAFE-INDUSTRIAL,MADRID,07:00 - 07:30,17,60
2393,60102,GETAFE-INDUSTRIAL,MADRID,07:30 - 08:00,15,255
2394,60102,GETAFE-INDUSTRIAL,MADRID,08:00 - 08:30,10,137
2395,60102,GETAFE-INDUSTRIAL,MADRID,08:30 - 09:00,8,137
2396,60102,GETAFE-INDUSTRIAL,MADRID,09:00 - 09:30,5,64
2397,60102,GETAFE-INDUSTRIAL,MADRID,09:30 - 10:00,18,42
2398,60102,GETAFE-INDUSTRIAL,MADRID,10:00 - 10:30,9,15
2399,60102,GETAFE-INDUSTRIAL,MADRID,10:30 - 11:00,12,12
2400,60102,GETAFE-INDUSTRIAL,MADRID,11:00 - 11:30,10,15
2401,60102,GETAFE-INDUSTRIAL,MADRID,11:30 - 12:00,3,16
2402,60102,GETAFE-INDUSTRIAL,MADRID,12:00 - 12:30,12,10
2403,60102,GETAFE-INDUSTRIAL,MADRID,12:30 - 13:00,12,14
2404,60102,GETAFE-INDUSTRIAL,MADRID,13:00 - 13:30,21,25
2405,60102,GETAFE-INDUSTRIAL,MADRID,13:30 - 14:00,27,21
2406,60102,GETAFE-INDUSTRIAL,MADRID,14:00 - 14:30,74,53
2407,60102,GETAFE-INDUSTRIAL,MADRID,14:30 - 15:00,15,11
2408,60102,GETAFE-INDUSTRIAL,MADRID,15:00 - 15:30,87,13
2409,60102,GETAFE-INDUSTRIAL,MADRID,15:30 - 16:00,67,17
2410,60102,GETAFE-INDUSTRIAL,MADRID,16:00 - 16:30,43,4
2411,60102,GETAFE-INDUSTRIAL,MADRID,16:30 - 17:00,45,22
2412,60102,GETAFE-INDUSTRIAL,MADRID,17:00 - 17:30,158,11
2413,60102,GETAFE-INDUSTRIAL,MADRID,17:30 - 18:00,67,12
2414,60102,GETAFE-INDUSTRIAL,MADRID,18:00 - 18:30,178,37
2415,60102,GETAFE-INDUSTRIAL,MADRID,18:30 - 19:00,43,12
2416,60102,GETAFE-INDUSTRIAL,MADRID,19:00 - 19:30,68,18
2417,60102,GETAFE-INDUSTRIAL,MADRID,19:30 - 20:00,26,20
2418,60102,GETAFE-INDUSTRIAL,MADRID,20:00 - 20:30,35,26
2419,60102,GETAFE-INDUSTRIAL,MADRID,20:30 - 21:00,9,8
2420,60102,GETAFE-INDUSTRIAL,MADRID,21:00 - 21:30,26,8
2421,60102,GETAFE-INDUSTRIAL,MADRID,21:30 - 22:00,10,19
2422,60102,GETAFE-INDUSTRIAL,MADRID,22:00 - 22:30,38,24
2423,60102,GETAFE-INDUSTRIAL,MADRID,22:30 - 23:00,3,9
2424,60102,GETAFE-INDUSTRIAL,MADRID,23:00 - 23:30,17,7
2425,60102,GETAFE-INDUSTRIAL,MADRID,23:30 - 00:00,12,47
2426,60103,PINTO,MADRID,00:00 - 00:30,6,49
2427,60103,PINTO,MADRID,05:30 - 06:00,130,7
2428,60103,PINTO,MADRID,06:00 - 06:30,223,31
2429,60103,PINTO,MADRID,06:30 - 07:00,187,76
2430,60103,PINTO,MADRID,07:00 - 07:30,866,98
2431,60103,PINTO,MADRID,07:30 - 08:00,577,103
2432,60103,PINTO,MADRID,08:00 - 08:30,432,128
2433,60103,PINTO,MADRID,08:30 - 09:00,596,125
2434,60103,PINTO,MADRID,09:00 - 09:30,208,42
2435,60103,PINTO,MADRID,09:30 - 10:00,164,54
2436,60103,PINTO,MADRID,10:00 - 10:30,132,82
2437,60103,PINTO,MADRID,10:30 - 11:00,78,38
2438,60103,PINTO,MADRID,11:00 - 11:30,88,57
2439,60103,PINTO,MADRID,11:30 - 12:00,106,61
2440,60103,PINTO,MADRID,12:00 - 12:30,85,64
2441,60103,PINTO,MADRID,12:30 - 13:00,78,87
2442,60103,PINTO,MADRID,13:00 - 13:30,85,108
2443,60103,PINTO,MADRID,13:30 - 14:00,179,145
2444,60103,PINTO,MADRID,14:00 - 14:30,208,229
2445,60103,PINTO,MADRID,14:30 - 15:00,188,383
2446,60103,PINTO,MADRID,15:00 - 15:30,101,322
2447,60103,PINTO,MADRID,15:30 - 16:00,207,405
2448,60103,PINTO,MADRID,16:00 - 16:30,118,195
2449,60103,PINTO,MADRID,16:30 - 17:00,143,163
2450,60103,PINTO,MADRID,17:00 - 17:30,83,109
2451,60103,PINTO,MADRID,17:30 - 18:00,77,269
2452,60103,PINTO,MADRID,18:00 - 18:30,196,347
2453,60103,PINTO,MADRID,18:30 - 19:00,49,197
2454,60103,PINTO,MADRID,19:00 - 19:30,117,408
2455,60103,PINTO,MADRID,19:30 - 20:00,35,205
2456,60103,PINTO,MADRID,20:00 - 20:30,62,270
2457,60103,PINTO,MADRID,20:30 - 21:00,36,227
2458,60103,PINTO,MADRID,21:00 - 21:30,59,21
2459,60103,PINTO,MADRID,21:30 - 22:00,21,588
2460,60103,PINTO,MADRID,22:00 - 22:30,7,118
2461,60103,PINTO,MADRID,22:30 - 23:00,35,141
2462,60103,PINTO,MADRID,23:00 - 23:30,9,2
2463,60103,PINTO,MADRID,23:30 - 00:00,18,115
2464,60104,VALDEMORO,MADRID,00:00 - 00:30,3,71
2465,60104,VALDEMORO,MADRID,05:30 - 06:00,176,3
2466,60104,VALDEMORO,MADRID,06:00 - 06:30,285,38
2467,60104,VALDEMORO,MADRID,06:30 - 07:00,502,81
